guid,crc?,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Unused,Unused,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Arabic,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,LatinAmericanSpanish
c79fc831-c8eb-4865-8fa6-b07d19895ab7,1648936160,Item_IT_EXP_99,"強烈なにおいを発するモノ。
スリンガーこやし弾の元となる。","Its eye-watering stench makes
useful Slinger ammo.","Une bouse, ni plus ni moins.
L'odeur nauséabonde en fait
de bonnes munitions pour fronde.","Il suo odore pungente lo rende
un'ottima munizione per la fionda.","Dank atemberaubendem Gestank
für Schleudermunition geradezu
prädestiniert.","Su penetrante hedor la
convierte en un proyectil
de eslinga perfecto.","Да, это именно он. Используется
в качестве снаряда для самострела.
Воняет так, что слезятся глаза.","Dokładnie to, co myślisz.
Smród przyprawiający o łzy stanowi
dobrą amunicję do procy.",,,"Exatamente o que parece. Útil
como munição de atiradeira por
ter um cheiro horrível.","이름 그대로의 물건.
강렬한 냄새를 풍긴다.
슬링어 거름탄의 기본이 되는 소재.","散發著強烈臭味的異物，是用於製作
投射器異臭彈的素材。","散发着强烈臭味，是制作投射器异
臭弹的素材。",,,,,,,,"تمامًا كما يبدو.
تجعله الرائحة المسيلة للدموع
مفيدًا كذخيرة نبلة معصم.",,,,,,,,,,,"Su penetrante hedor hace que
se vuelva una perfecta munición
de eslinga."
c5178a4b-9132-427e-8d37-5f1ce70b2f65,2752458485,Item_IT_100,<COLOR FF0000>#Rejected#</COLOR> Item_IT_100,<COLOR FF0000>#Rejected#</COLOR> Item_IT_100,<COLOR FF0000>#Rejected#</COLOR> Item_IT_100,<COLOR FF0000>#Rejected#</COLOR> Item_IT_100,<COLOR FF0000>#Rejected#</COLOR> Item_IT_100,<COLOR FF0000>#Rejected#</COLOR> Item_IT_100,<COLOR FF0000>#Rejected#</COLOR> Item_IT_100,<COLOR FF0000>#Rejected#</COLOR> Item_IT_100,,,<COLOR FF0000>#Rejected#</COLOR> Item_IT_100,<COLOR FF0000>#Rejected#</COLOR> Item_IT_100,<COLOR FF0000>#Rejected#</COLOR> Item_IT_100,<COLOR FF0000>#Rejected#</COLOR> Item_IT_100,,,,,,,,<COLOR FF0000>#Rejected#</COLOR> Item_IT_100,,,,,,,,,,,<COLOR FF0000>#Rejected#</COLOR> Item_IT_100
7f54a624-ebda-4365-91a7-725d748670bf,2609356229,Item_IT_EXP_100,<COLOR FF0000>#Rejected#</COLOR> Item_IT_EXP_100,<COLOR FF0000>#Rejected#</COLOR> Item_IT_EXP_100,<COLOR FF0000>#Rejected#</COLOR> Item_IT_EXP_100,<COLOR FF0000>#Rejected#</COLOR> Item_IT_EXP_100,<COLOR FF0000>#Rejected#</COLOR> Item_IT_EXP_100,<COLOR FF0000>#Rejected#</COLOR> Item_IT_EXP_100,<COLOR FF0000>#Rejected#</COLOR> Item_IT_EXP_100,<COLOR FF0000>#Rejected#</COLOR> Item_IT_EXP_100,,,<COLOR FF0000>#Rejected#</COLOR> Item_IT_EXP_100,<COLOR FF0000>#Rejected#</COLOR> Item_IT_EXP_100,<COLOR FF0000>#Rejected#</COLOR> Item_IT_EXP_100,<COLOR FF0000>#Rejected#</COLOR> Item_IT_EXP_100,,,,,,,,<COLOR FF0000>#Rejected#</COLOR> Item_IT_EXP_100,,,,,,,,,,,<COLOR FF0000>#Rejected#</COLOR> Item_IT_EXP_100
bbb1e057-94eb-402c-93a2-ed137e46f734,1356672943,Item_IT_676,接撃ビン,Close-range Coating,Fiole de combat,Rivestimento corto raggio,Nahkampfbeschichtung,Vial quemarropa,Покрытие ближнего боя,Powł. krótkodyst.,,,Revestimento de Imediação,접격병,接擊瓶,近战瓶,,,,,,,,غطاء ذو مدى قريب,,,,,,,,,,,Vial quemarropa
95887108-c1d0-4c83-bcbe-b9955f846e9e,1481794695,Item_IT_EXP_676,"弓に装着すると射程距離は
減少するが、近距離射撃の
威力が高まるビン。","A coating designed to deal more
damage to nearby targets, at the
cost of a reduced maximum range.","Enduit qui augmente la puissance
d'attaque des flèches à courte portée,
mais qui réduit leur portée maximum.","Un rivestimento che infligge più
danni ai bersagli vicini, al costo
di un raggio d'azione ridotto.","Beschichtung, die nahen Zielen
höheren Schaden zufügt; jedoch
auf Kosten der Reichweite.","Viales diseñados para dañar más
a los objetivos cercanos a costa de
reducir su alcance máximo.","Покрытие, созданное для нанесения
повышенного урона ближайшим
целям за счёт дальности полёта.","Powłoka stworzona do zadawania
większych obrażeń bliskim celom
kosztem mniejszego zasięgu.",,,"Revestimento projetado para causar mais
dano a alvos próximos, ao custo de um
alcance máximo reduzido.","활에 장착하면 사거리가
감소하는 대신 근거리 사격의
위력이 높아지는 병.","將此瓶裝備在弓上，就可提升近身
射擊的威力，但亦會縮短射程。","装备在弓上，射程会缩短，但可以
提高近身射击的威力。",,,,,,,,"غطاء مصمم لإلحاق ضرر أكبر
بالأهداف القريبة، مقابل تقليل
المدى الأقصى.",,,,,,,,,,,"Vial para flechas que daña a
objetivos cercanos, a costa de
un alcance máximo reducido."
b109664c-65b3-4e08-803f-7a0e8ed63280,197234110,Item_IT_677,強撃ビン,Power Coating,Fiole de force,Rivestimento potenza,Kraftbeschichtung,Vial de potencia,Силовое покрытие,Powł. mocy,,,Revestimento de Poder,강격병,強擊瓶,强击瓶,,,,,,,,غطاء القوة,,,,,,,,,,,Vial de potencia
c21786cb-9d20-49c2-9fa0-799874a44653,1844888963,Item_IT_EXP_677,"弓に装着することで
攻撃力を上げられるビン。","A coating that increases
the attack power of arrows.","Enduit qui augmente la puissance
d'attaque des flèches.","Rivestimento per frecce che
ne aumenta il potere di attacco.","Eine Beschichtung, die die
Angriffskraft von Pfeilen erhöht.","Vial para flechas que aumenta
el ataque al disparar.","Покрытие для стрел, повышающее
наносимый ими урон.","Powłoka strzał
zwiększająca siłę ataku.",,,"Revestimento para flechas que
aumenta o poder de ataque.","활에 장착하면
공격력을 올려주는 병.","將此瓶裝填至弓上，就可提升
攻擊力。",装备在弓上，可以提高攻击力的瓶。,,,,,,,,غطاء يزيد قوة هجوم الأسهم.,,,,,,,,,,,"Vial para flechas que aumenta
el ataque al disparar."
b0babd8f-224b-4e80-bbf8-3bfa2db02cca,708539790,Item_IT_678,貫通ビン,Pierce Coating,Fiole perforante,Rivestimento perforante,Perforierbeschichtung,Vial perforante,Пронзающее покрытие,Powł. przebijająca,,,Revestimento Perfurante,관통병,貫通瓶,贯穿瓶,,,,,,,,غطاء الاختراق,,,,,,,,,,,Vial perforante
988ece2b-33ca-44ac-ba94-18b52ac23a49,2867668843,Item_IT_EXP_678,"弓に装着すると、矢が貫通する
ようになるビン。モンスターに
よっては複数回ヒットする。","A coating that increases piercing
ability. Depending on the monster,
it can deal multiple hits.","Enduit qui améliore les capacités
de perforation. Peut toucher plusieurs
fois selon le monstre ciblé.","Un rivestimento che aumenta la
capacità perforante. Può colpire
più volte in base al mostro.","Eine Beschichtung, die Perforie-
rung erhöht. Je nach Monster kann
sie Mehrfachtreffer verursachen.","Vial que aumenta la capacidad
de perforación. Capaz de
impactar varias veces.","Покрытие, повышающее пронзающую
способность. Некоторым монстрам
урон наносится несколько раз.","Powłoka zwiększająca zdolność
przebijania. Niektórym potworom
może zadać liczne obrażenia.",,,"Revestimento que aumenta a habilidade
de perfuração. Pode acertar várias
vezes dependendo do monstro.","활에 장착하면 화살이 관통해서
날아가게 되는 병.
여러 번 맞는 몬스터도 있다.","將此瓶裝備在弓上，就可為箭矢附加
貫穿效果。對部分魔物可命中多次。","装备在弓上，可让箭矢产生贯穿效
果。对部分怪物可以命中多次。",,,,,,,,"غطاء يزيد من قدرة الاختراق.
يمكن أن يتسبب في توجيه
عدة ضربات حسب الوحش.",,,,,,,,,,,"Vial que aumenta la capacidad
de perforación. Puede impactar
varias veces según el monstruo."
514122a6-e0b6-406e-8110-8b46de4e321a,2513292746,Item_IT_679,麻痺ビン,Paralysis Coating,Fiole de paralysie,Rivestimento paralisi,Lähmungsbeschichtung,Vial paralizante,Парализующее покрытие,Powł. paraliżująca,,,Revestimento Paralisante,마비병,麻痺瓶,麻痹瓶,,,,,,,,غطاء الشلل,,,,,,,,,,,Vial paralizante
3cfeccbc-ff07-4220-b1cb-18f63453c68b,2008727145,Item_IT_EXP_679,"弓に装着することで
矢に麻痺属性を付与するビン。","A coating that applies paralysis
effects to arrows.","Enduit qui confère un effet
paralysant aux flèches.","Rivestimento per frecce che
conferisce l'effetto paralisi.","Eine Beschichtung, die Pfeilen
Lähmungswirkung verleiht.","Vial que añade un efecto
paralizante a las flechas.","Покрытие для стрел, вызывающее
у жертвы паралич.","Powłoka nakładająca na strzały
efekt paraliżu.",,,"Revestimento para flechas que
aplica o efeito de paralisia.","활에 장착하면 화살에
마비속성을 부여하는 병.","將此瓶裝填至弓上，就可為箭矢附加
麻痺屬性。","装备在弓上，可以附加麻痹属性的
瓶。",,,,,,,,غطاء يضيف تأثيرات الشلل على الأسهم.,,,,,,,,,,,"Vial que aplica efecto
paralizante a las flechas."
ea91f30f-f910-42dd-9f43-b0d5f23a6367,2062104967,Item_IT_680,毒ビン,Poison Coating,Fiole de poison,Rivestimento veleno,Giftbeschichtung,Vial de veneno,Ядовитое покрытие,Powł. trująca,,,Revestimento Venenoso,독병,毒瓶,毒瓶,,,,,,,,غطاء السم,,,,,,,,,,,Vial de veneno
a29de968-b05e-494d-bea3-1f50fd0666d0,681304120,Item_IT_EXP_680,"弓に装着することで
矢に毒属性を付与するビン。","A coating that applies poison
effects to arrows.","Enduit qui confère un effet
toxique aux flèches.","Rivestimento per frecce che
conferisce l'effetto veleno.","Eine Beschichtung, die Pfeilen
Giftwirkung verleiht.","Vial que añade un efecto
venenoso a las flechas.","Покрытие для стрел, вызывающее
у жертвы отравление.","Powłoka nakładająca na strzały
efekt trucizny.",,,"Revestimento para flechas que
aplica o efeito de veneno.","활에 장착하면 화살에
독속성을 부여하는 병.","將此瓶裝填至弓上，就可為箭矢附加
毒屬性。",装备在弓上，可以附加毒属性的瓶。,,,,,,,,غطاء يضيف تأثيرات السم على الأسهم.,,,,,,,,,,,"Vial que aplica efecto veneno a
las flechas."
ada43a9c-55d7-4550-bad8-116dc22efbbe,1222115391,Item_IT_681,睡眠ビン,Sleep Coating,Fiole de sommeil,Rivestimento sonno,Schlafbeschichtung,Vial de sueño,Усыпляющее покрытие,Powł. usypiająca,,,Revestimento Sonífero,수면병,睡眠瓶,睡眠瓶,,,,,,,,غطاء النوم,,,,,,,,,,,Vial de sueño
a48155eb-2cc9-49dc-985c-c7340728c826,3996373334,Item_IT_EXP_681,"弓に装着することで
矢に睡眠属性を付与するビン。","A coating that applies sleep
effects to arrows.","Enduit qui confère un effet
somnifère aux flèches.","Rivestimento per frecce che
conferisce l'effetto sonno.","Eine Beschichtung, die Pfeilen
Schlafwirkung verleiht.","Vial que añade un efecto
sedante a las flechas.","Покрытие для стрел, погружающее
жертву в сон.","Powłoka nakładająca na strzały
efekt usypiający.",,,"Revestimento para flechas que
aplica o efeito de sono.","활에 장착하면 화살에
수면속성을 부여하는 병.","將此瓶裝填至弓上，就可為箭矢附加
睡眠屬性。","装备在弓上，可以附加睡眠属性的
瓶。",,,,,,,,غطاء يضيف تأثيرات النوم على الأسهم.,,,,,,,,,,,"Vial que aplica efecto
somnífero a las flechas."
759d9b9d-61f8-48cf-8072-db5886ce3636,2549803602,Item_IT_682,爆破ビン,Blast Coating,Fiole explosive,Rivestimento scoppio,Explosionsbeschichtung,Vial de nitro,Взрывное покрытие,Powł. wybuchająca,,,Revestimento Explosivo,폭파병,爆破瓶,爆破瓶,,,,,,,,غطاء الانفجار,,,,,,,,,,,Vial de nitro
f9d674bc-cb46-467b-b376-f7e2c33ce307,1602264152,Item_IT_EXP_682,"弓に装着することで
矢に爆破属性を付与するビン。","A coating that applies explosive
powder to arrows.","Enduit qui confère un effet
explosif aux flèches.","Rivestimento per frecce che
conferisce l'effetto esplosivo.","Eine Beschichtung, die Pfeilen
Explosionswirkung verleiht.","Vial que añade pólvora
explosiva a las flechas.","Покрытие для стрел, содержащее
взрывоопасный порошок.","Powłoka nakładająca na strzały
wybuchowy proszek",,,"Revestimento para flechas que
as cobre com um pó explosivo.","활에 장착하면 화살에
폭파속성을 부여하는 병.","將此瓶裝填至弓上，就可為箭矢附加
爆破屬性。","装备在弓上，可以附加爆破属性的
瓶。",,,,,,,,غطاء يضيف مسحوقًا متفجرًا على الأسهم.,,,,,,,,,,,"Vial que aplica nitro explosivo
a las flechas."
a45bef4a-16c3-4342-b9b9-55ce55f858b8,3013500205,Item_IT_683,減気ビン,Exhaust Coating,Fiole de léthargie,Rivestimento fatica,Ermüdungsbeschichtung,Vial de fatiga,Покрытие усталости,Powł. wyczerpująca,,,Revestimento de Exaustão,멸기병,減氣瓶,减气瓶,,,,,,,,غطاء الإرهاق,,,,,,,,,,,Vial de fatiga
1a94f859-2489-4565-b8f0-3a73704c78db,878208776,Item_IT_EXP_683,"弓に装着することで
矢に減気属性を付与するビン。","A coating that applies a fluid
which induces exhaust to arrows.","Enduit qui confère un effet
fatigant aux flèches.","Rivestimento per frecce che
conferisce l'effetto fatica.","Eine Beschichtung, die Pfeilen
Erschöpfungswirkung verleiht.","Vial que aplica a las flechas
un fluido para provocar fatiga.","Покрытие для стрел, вызывающее
у жертвы усталость.","Powłoka nakładająca na strzały
płyn wywołujący zmęczenie.",,,"Revestimento para flechas que
as cobre com um fluido que
induz fadiga.","활에 장착하면 화살에
멸기속성을 부여하는 병.","將此瓶裝填至弓上，就可為箭矢附加
減氣效果。","装备在弓上，可以附加减气属性的
瓶。",,,,,,,,"طلاء يضيف سائلاً إلى السهام
يسبب الإرهاق للأهداف.",,,,,,,,,,,"Vial que aplica a las flechas
un fluido para causar fatiga."
0975d592-5c48-4860-986b-e6bf9fea79bd,2567756524,Item_IT_101,ころがされたフン,Rolled-up Dung,Boule de bouse,Palla di letame,Gerollter Dung,Boñiga enrollada,Скатанный помёт,Zawinięty gnój,,,Bola de Esterco,굴린 응가,滾動過的糞,滚成球的粪,,,,,,,,روث ملفوف,,,,,,,,,,,Estiércol enrollado
08369f50-d3c6-4d97-b3f0-9809bd6511aa,2352030080,Item_IT_EXP_101,"モンスターのフンが凝縮された塊。
スリンガーこやし弾の元となる
素材。","A ball of condensed monster
dung. Used to make dung pods
for your Slinger.","Une boule de bouse compacte.
Sert à fabriquer des capsules
de bouse pour la fronde.","Sterco condensato di mostro.
Usato per creare baccelli
letame per la fionda.","Eine Kugel aus konzentriertem
Monsterdung. Zur Herstellung von
Dungkapseln für die Schleuder.","Boñiga de monstruo prensada.
Sirve para crear cápsulas boñiga
para la eslinga.","Плотный шарик из помёта монстра.
Используется в качестве снаряда
для самострела.","Kula zagęszczonego gnoju
potworów. Służy do tworzenia
gnojowych strąków do procy.",,,"Bola de fezes condensadas de
monstros. É usada na criação
de cápsulas de esterco.","몬스터의 대변이 응축된 덩어리.
슬링어 거름탄의
기본이 되는 소재.","魔物的糞的濃縮塊。為投射器異臭彈
的核心素材。","浓缩成块的怪物粪。是制作投射器
异臭弹的素材。",,,,,,,,"كتلة من روث الوحوش.
يُستخدم لعمل كبسولات
من الروث لنبلة المعصم.",,,,,,,,,,,"Estiércol de monstruo prensado.
Sirve para crear cápsulas boñiga
para la eslinga."
